Order Date,Ship Mode,Customer Name,Segment,City,State,Region,Category,Sub-Category,Product Name,Time_taken,Seasons_of_the_year,month,day_of_week,week_of_year,is_holiday,Sales,Quantity,Discount,Profit,price_per_unit
2013-03-07,Standard Class,Lena Cacioppo,Consumer,Chicago,Illinois,Central,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,6,Spring,3,3,10,False,159.04,5,0.6,-194.824,31.808
2013-03-07,Standard Class,Lena Cacioppo,Consumer,Chicago,Illinois,Central,Furniture,Tables,Bevis Rectangular Conference Tables,6,Spring,3,3,10,False,145.98,2,0.5,-99.2664,72.99
2012-12-03,Standard Class,Jack Garza,Consumer,Jacksonville,North Carolina,South,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",4,Winter,12,0,49,False,77.952,3,0.2,12.6672,25.983999999999998
2012-12-03,Standard Class,Jack Garza,Consumer,Jacksonville,North Carolina,South,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,4,Winter,12,0,49,False,95.97,5,0.7,-73.577,19.194
2012-12-03,Standard Class,Jack Garza,Consumer,Jacksonville,North Carolina,South,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,4,Winter,12,0,49,False,105.584,2,0.2,9.2386,52.792
2012-12-03,Standard Class,Jack Garza,Consumer,Jacksonville,North Carolina,South,Office Supplies,Art,Newell 312,4,Winter,12,0,49,False,9.344,2,0.2,1.168,4.672
2012-12-24,Standard Class,Harry Marie,Corporate,Springfield,Missouri,Central,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black",6,Winter,12,0,52,False,9.68,2,0.0,3.7752,4.84
2012-12-24,Standard Class,Harry Marie,Corporate,Springfield,Missouri,Central,Technology,Copiers,Canon PC1060 Personal Laser Copier,6,Winter,12,0,52,False,4899.93,7,0.0,2302.9671,699.99
2014-10-02,Standard Class,Tanja Norvell,Home Office,San Francisco,California,West,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,5,Autumn,10,3,40,False,104.75,5,0.0,21.9975,20.95
2014-10-17,Standard Class,Victoria Pisteka,Corporate,Columbia,Tennessee,South,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,5,Autumn,10,4,42,False,18.528,2,0.2,4.4004,9.264
2014-10-17,Standard Class,Victoria Pisteka,Corporate,Columbia,Tennessee,South,Furniture,Tables,Balt Solid Wood Round Tables,5,Autumn,10,4,42,False,1875.258,7,0.4,-968.8833,267.894
2011-08-15,First Class,Christine Sundaresam,Consumer,Hollywood,Florida,South,Office Supplies,Paper,Xerox 1955,2,Summer,8,0,33,False,91.36,5,0.2,29.692,18.272
2011-08-15,First Class,Christine Sundaresam,Consumer,Hollywood,Florida,South,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,2,Summer,8,0,33,False,152.24,5,0.2,17.127,30.448
2014-11-12,First Class,Patrick Gardner,Consumer,Dallas,Texas,Central,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,2,Autumn,11,2,46,False,35.184,2,0.2,12.3144,17.592
2014-03-21,Same Day,Harry Greene,Consumer,Houston,Texas,Central,Office Supplies,Paper,Staples,0,Spring,3,4,12,False,56.704,2,0.2,19.1376,28.352
2014-03-21,Same Day,Harry Greene,Consumer,Houston,Texas,Central,Office Supplies,Paper,Xerox 1916,0,Spring,3,4,12,False,274.064,7,0.2,102.774,39.152
2014-05-14,Standard Class,Mick Hernandez,Home Office,Philadelphia,Pennsylvania,East,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,4,Spring,5,2,20,False,458.43,5,0.3,-124.431,91.686
2011-06-22,Same Day,Toby Braunhardt,Consumer,Phoenix,Arizona,West,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,0,Summer,6,2,25,False,8.226,3,0.7,-6.0324,2.7420000000000004
2011-12-02,Standard Class,Elizabeth Moffitt,Corporate,Sandy Springs,Georgia,South,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,7,Winter,12,4,48,False,5.95,1,0.0,0.833,5.95
2011-12-02,Standard Class,Elizabeth Moffitt,Corporate,Sandy Springs,Georgia,South,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",7,Winter,12,4,48,False,15.24,3,0.0,7.1628,5.08
2012-04-05,Same Day,Jennifer Ferguson,Consumer,Spokane,Washington,West,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,1,Spring,4,3,14,False,239.94,6,0.0,26.3934,39.99
2012-04-05,Same Day,Jennifer Ferguson,Consumer,Spokane,Washington,West,Office Supplies,Art,Dixon Ticonderoga Pencils,1,Spring,4,3,14,False,23.84,8,0.0,6.4368,2.98
2014-11-19,Same Day,Nona Balk,Corporate,Milwaukee,Wisconsin,Central,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",0,Autumn,11,2,47,False,92.52,6,0.0,24.9804,15.42
2014-11-19,Same Day,Nona Balk,Corporate,Milwaukee,Wisconsin,Central,Office Supplies,Storage,"Companion Letter/Legal File, Black",0,Autumn,11,2,47,False,37.76,1,0.0,10.5728,37.76
2014-11-19,Same Day,Nona Balk,Corporate,Milwaukee,Wisconsin,Central,Office Supplies,Labels,Avery 487,0,Autumn,11,2,47,False,7.38,2,0.0,3.4686,3.69
2014-11-19,Same Day,Nona Balk,Corporate,Milwaukee,Wisconsin,Central,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",0,Autumn,11,2,47,False,5.82,2,0.0,2.7354,2.91
2014-07-13,Standard Class,Cari Schnelling,Consumer,Fairfield,Ohio,East,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",6,Summer,7,6,28,False,3.816,1,0.2,1.1925,3.816
2014-05-20,Standard Class,Neil Ducich,Corporate,Huntsville,Alabama,South,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,4,Spring,5,1,21,False,26.16,4,0.0,12.8184,6.54
2012-12-20,First Class,Emily Ducich,Home Office,Houston,Texas,Central,Technology,Accessories,Hypercom P1300 Pinpad,1,Winter,12,3,51,False,100.8,2,0.2,21.42,50.4
2013-02-21,First Class,Erin Ashbrook,Corporate,New York City,New York,East,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",1,Winter,2,3,8,False,135.8,7,0.0,66.542,19.400000000000002
2014-03-19,Standard Class,Barry Pond,Corporate,Los Angeles,California,West,Office Supplies,Art,Prang Drawing Pencil Set,4,Spring,3,2,12,False,13.9,5,0.0,3.753,2.7800000000000002
2014-03-19,Standard Class,Barry Pond,Corporate,Los Angeles,California,West,Office Supplies,Envelopes,Peel & Seel Envelopes,4,Spring,3,2,12,False,19.4,5,0.0,9.312,3.88
2013-12-18,Standard Class,Noel Staavos,Corporate,Carlsbad,New Mexico,West,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,6,Winter,12,2,51,False,13.488,2,0.2,4.3836,6.744
2013-12-18,Standard Class,Noel Staavos,Corporate,Carlsbad,New Mexico,West,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",6,Winter,12,2,51,False,11.416,1,0.2,3.8529,11.416
2013-03-27,Second Class,Mark Van Huff,Consumer,Pocatello,Idaho,West,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",2,Spring,3,2,13,False,17.64,3,0.0,8.6436,5.88
2013-03-27,Second Class,Mark Van Huff,Consumer,Pocatello,Idaho,West,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",2,Spring,3,2,13,False,17.04,3,0.2,5.538,5.68
2011-12-16,Second Class,Laurel Elliston,Consumer,Springfield,Virginia,South,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,2,Winter,12,4,50,False,99.98,2,0.0,7.9984,49.99
2011-12-16,Second Class,Laurel Elliston,Consumer,Springfield,Virginia,South,Furniture,Furnishings,Ultra Door Push Plate,2,Winter,12,4,50,False,29.46,6,0.0,9.7218,4.91
2012-11-15,Standard Class,Victoria Pisteka,Corporate,Toledo,Ohio,East,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",5,Autumn,11,3,46,False,166.92,13,0.7,-116.844,12.84
2013-08-23,First Class,Tony Chapman,Home Office,Fort Collins,Colorado,West,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,1,Summer,8,4,34,False,98.328,3,0.2,9.8328,32.776
2012-06-29,First Class,Sheri Gordon,Consumer,New York City,New York,East,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,3,Summer,6,4,26,False,117.882,1,0.1,1.3098,117.882
2013-06-27,Standard Class,Victoria Pisteka,Corporate,New York City,New York,East,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,6,Summer,6,3,26,False,20.97,3,0.0,9.0171,6.989999999999999
2013-06-27,Standard Class,Victoria Pisteka,Corporate,New York City,New York,East,Technology,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",6,Summer,6,3,26,False,139.96,4,0.0,9.7972,34.99
2013-06-27,Standard Class,Victoria Pisteka,Corporate,New York City,New York,East,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",6,Summer,6,3,26,False,37.74,3,0.0,12.8316,12.58
2013-09-18,Standard Class,Patrick O'Donnell,Consumer,Marlborough,Massachusetts,East,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",5,Autumn,9,2,38,False,14.82,3,0.0,6.2244,4.94
2013-09-18,Standard Class,Patrick O'Donnell,Consumer,Marlborough,Massachusetts,East,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",5,Autumn,9,2,38,False,191.82,3,0.0,61.3824,63.94
2011-07-18,Standard Class,Jack Lebron,Consumer,New Rochelle,New York,East,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",5,Summer,7,0,29,False,13.904,2,0.2,4.5188,6.952
2014-09-02,Same Day,Rick Wilson,Corporate,Seattle,Washington,West,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,0,Autumn,9,1,36,False,314.6,4,0.0,103.818,78.65
2014-09-02,Same Day,Rick Wilson,Corporate,Seattle,Washington,West,Furniture,Tables,KI Conference Tables,0,Autumn,9,1,36,False,283.56,4,0.0,45.3696,70.89
2014-06-23,Standard Class,Rick Bensley,Home Office,Detroit,Michigan,Central,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",4,Summer,6,0,26,False,487.96,2,0.0,146.388,243.98
2011-09-02,Standard Class,Sanjit Chand,Consumer,Fayetteville,Arkansas,South,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,5,Autumn,9,4,35,False,1793.98,2,0.0,843.1706,896.99
2012-10-01,Standard Class,Eric Murdock,Consumer,Quincy,Illinois,Central,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,4,Autumn,10,0,40,False,2.992,4,0.8,-4.488,0.748
2012-10-01,Standard Class,Eric Murdock,Consumer,Quincy,Illinois,Central,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,4,Autumn,10,0,40,False,108.768,4,0.2,2.7192,27.192
2012-04-07,First Class,Resi Pölking,Consumer,New York City,New York,East,Office Supplies,Paper,Xerox 192,3,Spring,4,5,14,False,25.92,4,0.0,12.4416,6.48
2012-04-07,First Class,Resi Pölking,Consumer,New York City,New York,East,Office Supplies,Storage,X-Rack File for Hanging Folders,3,Spring,4,5,14,False,22.58,2,0.0,5.8708,11.29
2014-11-22,Same Day,Henia Zydlo,Consumer,Houston,Texas,Central,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,0,Autumn,11,5,47,False,55.176,3,0.2,-12.4146,18.392
2013-12-18,Standard Class,Adrian Barton,Consumer,Detroit,Michigan,Central,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,4,Winter,12,2,51,False,9892.74,13,0.0,4946.37,760.98
2011-09-19,Standard Class,Neil Ducich,Corporate,Chandler,Arizona,West,Furniture,Tables,Hon 2111 Invitation Series Straight Table,5,Autumn,9,0,38,False,73.915,1,0.5,-45.8273,73.915
2011-09-28,Standard Class,Xylona Preis,Consumer,Hollywood,Florida,South,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,5,Autumn,9,2,39,False,337.088,4,0.2,16.8544,84.272
2012-09-22,Second Class,Muhammed MacIntyre,Corporate,Los Angeles,California,West,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,4,Autumn,9,5,38,False,61.44,3,0.0,16.5888,20.48
2013-11-08,Standard Class,Marina Lichtenstein,Corporate,San Francisco,California,West,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,6,Autumn,11,4,45,False,479.97,3,0.0,163.1898,159.99
2014-12-17,Second Class,Kalyca Meade,Corporate,Sunnyvale,California,West,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,4,Winter,12,2,51,False,5.984,2,0.2,2.244,2.992
2014-12-17,Second Class,Kalyca Meade,Corporate,Sunnyvale,California,West,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,4,Winter,12,2,51,False,189.95,5,0.0,45.588,37.989999999999995
2014-12-17,Second Class,Kalyca Meade,Corporate,Sunnyvale,California,West,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,4,Winter,12,2,51,False,149.95,5,0.0,31.4895,29.99
2014-12-17,Second Class,Kalyca Meade,Corporate,Sunnyvale,California,West,Office Supplies,Art,Bulldog Table or Wall-Mount Pencil Sharpener,4,Winter,12,2,51,False,29.95,5,0.0,8.6855,5.99
2014-12-17,Second Class,Kalyca Meade,Corporate,Sunnyvale,California,West,Office Supplies,Labels,Avery 475,4,Winter,12,2,51,False,44.4,3,0.0,22.2,14.799999999999999
2011-09-21,Standard Class,Sara Luxemburg,Home Office,New York City,New York,East,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,4,Autumn,9,2,38,False,66.03,3,0.0,17.1678,22.01
2012-05-18,Standard Class,Anthony Jacobs,Corporate,Los Angeles,California,West,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",4,Spring,5,4,20,False,10.86,2,0.0,5.3214,5.43
2011-03-26,Second Class,Damala Kotsonis,Corporate,San Francisco,California,West,Office Supplies,Art,Newell 308,5,Spring,3,5,12,False,3.36,2,0.0,0.84,1.68
2011-03-26,Second Class,Damala Kotsonis,Corporate,San Francisco,California,West,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,5,Spring,3,5,12,False,27.936,4,0.2,9.4284,6.984
2011-03-26,Second Class,Damala Kotsonis,Corporate,San Francisco,California,West,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,5,Spring,3,5,12,False,28.784,2,0.2,2.8784,14.392
2014-09-23,Standard Class,Berenike Kampe,Consumer,Santa Ana,California,West,Office Supplies,Supplies,Fiskars Softgrip Scissors,6,Autumn,9,1,39,False,21.96,2,0.0,6.1488,10.98
2012-09-12,Second Class,Craig Carreira,Consumer,Seattle,Washington,West,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,5,Autumn,9,2,37,False,21.98,2,0.0,8.5722,10.99
2012-11-02,First Class,Emily Ducich,Home Office,New York City,New York,East,Furniture,Chairs,Hon Olson Stacker Chairs,2,Autumn,11,4,44,False,2621.322,11,0.1,553.3902,238.30200000000002
2012-10-20,Standard Class,Stewart Visinsky,Consumer,Los Angeles,California,West,Furniture,Furnishings,Nu-Dell Oak Frame,4,Autumn,10,5,42,False,74.76,7,0.0,23.9232,10.680000000000001
2012-10-20,Standard Class,Stewart Visinsky,Consumer,Los Angeles,California,West,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",4,Autumn,10,5,42,False,364.776,3,0.2,27.3582,121.592
2013-06-15,Standard Class,Anthony Rawles,Corporate,Seattle,Washington,West,Furniture,Tables,Hon Non-Folding Utility Tables,4,Summer,6,5,24,False,1115.17,7,0.0,334.551,159.31
2012-11-20,First Class,Chris Selesnick,Corporate,San Diego,California,West,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",1,Autumn,11,1,47,False,89.696,4,0.2,33.636,22.424
2012-11-20,First Class,Chris Selesnick,Corporate,San Diego,California,West,Office Supplies,Labels,Avery 485,1,Autumn,11,1,47,False,50.12,4,0.0,23.5564,12.53
2013-02-28,Standard Class,Rick Reed,Corporate,New York City,New York,East,Office Supplies,Fasteners,Staples,7,Winter,2,3,9,False,36.48,6,0.0,18.24,6.079999999999999
2011-10-14,Standard Class,Bradley Drucker,Consumer,Chicago,Illinois,Central,Office Supplies,Paper,Xerox 1951,6,Autumn,10,4,41,False,322.192,13,0.2,100.685,24.784
2011-10-14,Standard Class,Bradley Drucker,Consumer,Chicago,Illinois,Central,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",6,Autumn,10,4,41,False,2.946,3,0.8,-4.8609,0.9820000000000001
2011-10-14,Standard Class,Bradley Drucker,Consumer,Chicago,Illinois,Central,Office Supplies,Paper,Xerox 1903,6,Autumn,10,4,41,False,19.136,4,0.2,6.9368,4.784
2014-05-27,Standard Class,Bryan Mills,Consumer,Harrisonburg,Virginia,South,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",4,Spring,5,1,22,False,23.08,2,0.0,6.924,11.54
2013-02-04,Standard Class,Maribeth Schnelling,Consumer,Rockville,Maryland,East,Technology,Phones,AT&T 17929 Lendline Telephone,6,Winter,2,0,6,False,90.48,2,0.0,23.5248,45.24
2013-09-03,Second Class,Becky Martin,Consumer,Des Moines,Washington,West,Furniture,Chairs,"Global Leather Task Chair, Black",3,Autumn,9,1,36,False,215.976,3,0.2,-2.6997,71.992
2013-09-03,Second Class,Becky Martin,Consumer,Des Moines,Washington,West,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",3,Autumn,9,1,36,False,65.94,3,0.0,30.9918,21.98
2014-12-05,First Class,Katrina Edelman,Corporate,Philadelphia,Pennsylvania,East,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,1,Winter,12,4,49,False,11.352,3,0.2,2.6961,3.7840000000000003
2012-06-12,Standard Class,Sam Zeldin,Home Office,Columbus,Indiana,Central,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,4,Summer,6,1,24,False,24.56,2,0.0,6.8768,12.28
2013-09-05,Standard Class,Mick Brown,Consumer,Springfield,Missouri,Central,Office Supplies,Envelopes,Staples,4,Autumn,9,3,36,False,16.56,2,0.0,7.7832,8.28
2013-09-05,Standard Class,Mick Brown,Consumer,Springfield,Missouri,Central,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,4,Autumn,9,3,36,False,279.95,5,0.0,67.188,55.989999999999995
2011-04-21,Standard Class,Dorothy Badders,Corporate,Henderson,Kentucky,South,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",5,Spring,4,3,16,False,828.84,6,0.0,0.0,138.14000000000001
2012-11-05,First Class,Christy Brittain,Consumer,Lakewood,Ohio,East,Office Supplies,Binders,Insertable Tab Post Binder Dividers,3,Autumn,11,0,45,False,7.218,3,0.7,-5.5338,2.406
2012-11-05,First Class,Christy Brittain,Consumer,Lakewood,Ohio,East,Office Supplies,Supplies,Acme Titanium Bonded Scissors,3,Autumn,11,0,45,False,27.2,4,0.2,2.04,6.8
2011-11-03,Standard Class,Stephanie Phelps,Corporate,Omaha,Nebraska,Central,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,4,Autumn,11,3,44,False,89.97,3,0.0,18.8937,29.99
2013-02-16,Standard Class,Giulietta Weimer,Consumer,Henderson,Kentucky,South,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,7,Winter,2,5,7,False,318.08,4,0.0,34.9888,79.52
2013-02-16,Standard Class,Giulietta Weimer,Consumer,Henderson,Kentucky,South,Office Supplies,Binders,Wilson Jones Snap Scratch Pad Binder Tool for Ring Binders,7,Winter,2,5,7,False,5.8,1,0.0,2.61,5.8
2014-09-12,Second Class,Ken Heidel,Corporate,Santa Ana,California,West,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,2,Autumn,9,4,37,False,143.952,6,0.2,17.994,23.992
2014-09-12,Second Class,Ken Heidel,Corporate,Santa Ana,California,West,Office Supplies,Paper,Xerox 192,2,Autumn,9,4,37,False,19.44,3,0.0,9.3312,6.48
2014-11-03,Standard Class,Barry Gonzalez,Consumer,Springfield,Virginia,South,Office Supplies,Art,Newell 318,4,Autumn,11,0,45,False,5.56,2,0.0,1.4456,2.78
2012-02-06,First Class,Lori Olson,Corporate,Suffolk,Virginia,South,Office Supplies,Storage,Tennsco Industrial Shelving,2,Winter,2,0,6,False,146.73,3,0.0,2.9346,48.91
2012-02-06,First Class,Lori Olson,Corporate,Suffolk,Virginia,South,Office Supplies,Paper,Xerox 1920,2,Winter,2,0,6,False,29.9,5,0.0,13.455,5.9799999999999995
2013-09-11,Second Class,Dianna Vittorini,Consumer,Los Angeles,California,West,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,2,Autumn,9,2,37,False,276.784,2,0.2,89.9548,138.392
2013-09-27,Standard Class,Lisa Ryan,Corporate,Houston,Texas,Central,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,4,Autumn,9,4,39,False,93.032,2,0.8,-251.1864,46.516
2013-09-27,Standard Class,Lisa Ryan,Corporate,Houston,Texas,Central,Furniture,Chairs,High-Back Leather Manager's Chair,4,Autumn,9,4,39,False,454.965,5,0.3,-136.4895,90.993
2012-12-15,Standard Class,Rick Reed,Corporate,Cary,North Carolina,South,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,5,Winter,12,5,50,False,246.168,3,0.2,21.5397,82.056
2013-09-18,Second Class,Troy Staebel,Consumer,Springfield,Ohio,East,Office Supplies,Storage,Safco Industrial Shelving,3,Autumn,9,2,38,False,295.4,5,0.2,-62.7725,59.08
2014-10-14,First Class,Alan Hwang,Consumer,Louisville,Kentucky,South,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",2,Autumn,10,1,42,False,348.56,8,0.0,104.568,43.57
2012-06-28,Second Class,Dorothy Wardle,Corporate,Troy,Ohio,East,Office Supplies,Paper,Xerox 1999,5,Summer,6,3,26,False,15.552,3,0.2,5.4432,5.184
2012-06-28,Second Class,Dorothy Wardle,Corporate,Troy,Ohio,East,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",5,Summer,6,3,26,False,482.94,6,0.5,-376.6932,80.49
2012-06-01,Standard Class,Ashley Jarboe,Consumer,Detroit,Michigan,Central,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,4,Summer,6,4,22,False,299.98,2,0.0,83.9944,149.99
2012-06-01,Standard Class,Ashley Jarboe,Consumer,Detroit,Michigan,Central,Office Supplies,Binders,Catalog Binders with Expanding Posts,4,Summer,6,4,22,False,403.68,6,0.0,181.656,67.28
2012-06-01,Standard Class,Ashley Jarboe,Consumer,Detroit,Michigan,Central,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",4,Summer,6,4,22,False,41.9,2,0.0,11.732,20.95
2012-06-01,Standard Class,Ashley Jarboe,Consumer,Detroit,Michigan,Central,Office Supplies,Labels,Avery 491,4,Summer,6,4,22,False,28.91,7,0.0,13.2986,4.13
2011-04-12,Standard Class,Stewart Visinsky,Consumer,Bloomington,Indiana,Central,Office Supplies,Paper,Xerox 213,5,Spring,4,1,15,False,32.4,5,0.0,15.552,6.4799999999999995
2014-10-13,Standard Class,Matthew Grinstein,Home Office,Dallas,Texas,Central,Technology,Phones,Clarity 53712,4,Autumn,10,0,42,True,369.544,7,0.2,27.7158,52.791999999999994
2014-10-13,Standard Class,Matthew Grinstein,Home Office,Dallas,Texas,Central,Office Supplies,Paper,Xerox 1993,4,Autumn,10,0,42,True,10.368,2,0.2,3.7584,5.184
2014-10-13,Standard Class,Matthew Grinstein,Home Office,Dallas,Texas,Central,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,4,Autumn,10,0,42,True,791.88,3,0.2,128.6805,263.96
2012-11-07,Standard Class,Adrian Barton,Consumer,Houston,Texas,Central,Office Supplies,Art,Lumber Crayons,5,Autumn,11,2,45,False,23.64,3,0.2,5.319,7.88
2012-11-07,Standard Class,Adrian Barton,Consumer,Houston,Texas,Central,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",5,Autumn,11,2,45,False,84.784,2,0.2,-16.9568,42.392
2012-11-07,Standard Class,Adrian Barton,Consumer,Houston,Texas,Central,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,5,Autumn,11,2,45,False,64.96,5,0.6,-84.448,12.991999999999999
2012-11-07,Standard Class,Adrian Barton,Consumer,Houston,Texas,Central,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,5,Autumn,11,2,45,False,32.06,10,0.8,-51.296,3.2060000000000004
2012-11-07,Standard Class,Adrian Barton,Consumer,Houston,Texas,Central,Office Supplies,Storage,Fellowes Recycled Storage Drawers,5,Autumn,11,2,45,False,177.648,2,0.2,-28.8678,88.824
2012-11-07,Standard Class,Adrian Barton,Consumer,Houston,Texas,Central,Technology,Machines,Canon PC170 Desktop Personal Copier,5,Autumn,11,2,45,False,287.91,3,0.4,33.5895,95.97000000000001
2012-05-25,First Class,Muhammed MacIntyre,Corporate,Haltom City,Texas,Central,Office Supplies,Supplies,Fiskars Spring-Action Scissors,3,Spring,5,4,21,False,22.368,2,0.2,1.6776,11.184
2012-05-25,First Class,Muhammed MacIntyre,Corporate,Haltom City,Texas,Central,Office Supplies,Paper,Xerox 1978,3,Spring,5,4,21,False,32.368,7,0.2,11.7334,4.6240000000000006
2012-05-25,First Class,Muhammed MacIntyre,Corporate,Haltom City,Texas,Central,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,3,Spring,5,4,21,False,207.984,2,0.2,36.3972,103.992
2011-10-13,First Class,Michelle Arnett,Home Office,Richmond,Virginia,South,Office Supplies,Envelopes,Pastel Pink Envelopes,2,Autumn,10,3,41,False,36.4,5,0.0,17.472,7.279999999999999
2011-10-13,First Class,Michelle Arnett,Home Office,Richmond,Virginia,South,Technology,Accessories,SanDisk Cruzer 16 GB USB Flash Drive,2,Autumn,10,3,41,False,22.96,2,0.0,4.3624,11.48
2011-10-13,First Class,Michelle Arnett,Home Office,Richmond,Virginia,South,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.,2,Autumn,10,3,41,False,315.2,4,0.0,6.304,78.8
2011-10-13,First Class,Michelle Arnett,Home Office,Richmond,Virginia,South,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,2,Autumn,10,3,41,False,15.18,3,0.0,7.1346,5.06
2013-02-07,Second Class,Erica Bern,Corporate,Los Angeles,California,West,Technology,Phones,Motorola L703CM,3,Winter,2,3,6,False,623.96,5,0.2,38.9975,124.792
2014-01-20,Second Class,Neola Schneider,Consumer,Philadelphia,Pennsylvania,East,Technology,Phones,Wilson Electronics DB Pro Signal Booster,5,Winter,1,0,4,True,429.6,2,0.4,-93.08,214.8
